2026-06-26 19:13:54.700 | WARNING  | core.llm_client:complete:136 - LLM error (heavy/llama-3.3-70b-versatile): litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"} — retrying...
2026-06-26 19:13:56.218 | WARNING  | core.llm_client:complete:136 - LLM error (heavy/llama-3.3-70b-versatile): litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"} — retrying...
2026-06-26 19:13:59.232 | WARNING  | core.llm_client:complete:136 - LLM error (heavy/llama-3.3-70b-versatile): litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"} — retrying...
2026-06-26 19:14:03.734 | ERROR    | core.llm_client:complete:141 - LLM [heavy] failed after 3 attempts: litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"}
2026-06-26 19:14:03.734 | INFO     | agents.autonomous_agent:run:257 - [ReAct:recon] Thought: LLM unavailable — skipping step
2026-06-26 19:14:03.734 | INFO     | agents.autonomous_agent:run:258 - [ReAct:recon] Action: none({})
2026-06-26 19:14:03.749 | WARNING  | core.llm_client:complete:136 - LLM error (fast/qwen): litellm.APIConnectionError: OllamaException - {"error":"model 'qwen' not found"} — retrying...
2026-06-26 19:14:05.265 | WARNING  | core.llm_client:complete:136 - LLM error (fast/qwen): litellm.APIConnectionError: OllamaException - {"error":"model 'qwen' not found"} — retrying...
2026-06-26 19:14:08.289 | WARNING  | core.llm_client:complete:136 - LLM error (fast/qwen): litellm.APIConnectionError: OllamaException - {"error":"model 'qwen' not found"} — retrying...
2026-06-26 19:14:12.789 | ERROR    | core.llm_client:complete:141 - LLM [fast] failed after 3 attempts: litellm.APIConnectionError: OllamaException - {"error":"model 'qwen' not found"}
2026-06-26 19:14:12.806 | WARNING  | core.llm_client:complete:136 - LLM error (fast/qwen): litellm.APIConnectionError: OllamaException - {"error":"model 'qwen' not found"} — retrying...
2026-06-26 19:14:14.324 | WARNING  | core.llm_client:complete:136 - LLM error (fast/qwen): litellm.APIConnectionError: OllamaException - {"error":"model 'qwen' not found"} — retrying...
2026-06-26 19:14:17.346 | WARNING  | core.llm_client:complete:136 - LLM error (fast/qwen): litellm.APIConnectionError: OllamaException - {"error":"model 'qwen' not found"} — retrying...
2026-06-26 19:14:21.847 | ERROR    | core.llm_client:complete:141 - LLM [fast] failed after 3 attempts: litellm.APIConnectionError: OllamaException - {"error":"model 'qwen' not found"}
2026-06-26 19:14:21.847 | INFO     | memory.letta_memory:recall_credentials:302 - LettaMemory: 0 credential records recalled for 192.168.171.x
2026-06-26 19:14:21.847 | INFO     | agents.autonomous_agent:run:203 - [ReAct:scanning] Starting loop (max_steps=8)
2026-06-26 19:14:21.876 | INFO     | agents.autonomous_agent:run:226 - [ReAct:scanning] Step 1/8
2026-06-26 19:14:21.891 | WARNING  | core.llm_client:complete:136 - LLM error (heavy/llama-3.3-70b-versatile): litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"} — retrying...
2026-06-26 19:14:23.408 | WARNING  | core.llm_client:complete:136 - LLM error (heavy/llama-3.3-70b-versatile): litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"} — retrying...
2026-06-26 19:14:26.426 | WARNING  | core.llm_client:complete:136 - LLM error (heavy/llama-3.3-70b-versatile): litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"} — retrying...
2026-06-26 19:14:30.927 | ERROR    | core.llm_client:complete:141 - LLM [heavy] failed after 3 attempts: litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"}
2026-06-26 19:14:30.928 | INFO     | agents.autonomous_agent:run:257 - [ReAct:scanning] Thought: LLM unavailable — skipping step
2026-06-26 19:14:30.928 | INFO     | agents.autonomous_agent:run:258 - [ReAct:scanning] Action: none({})
2026-06-26 19:14:30.929 | INFO     | agents.autonomous_agent:run:226 - [ReAct:scanning] Step 2/8
2026-06-26 19:14:30.949 | WARNING  | core.llm_client:complete:136 - LLM error (heavy/llama-3.3-70b-versatile): litellm.APIConnectionError: OllamaException - {"error":"model 'llama-3.3-70b-versatile' not found"} — retrying...
